time,type,amount
2017/5/1 9:55,SE,184.52
2017/5/1 10:00,SE,263.22
2017/5/1 10:05,SE,416.73
2017/5/1 10:10,SE,227.24
2017/5/1 10:15,SE,341.24
2017/5/1 10:20,SE,22.34
2017/5/1 10:35,RE,30
2017/5/1 10:35,SE,328.01
2017/5/1 10:40,SE,411.79
2017/5/1 10:45,SE,100.78
2017/5/1 10:50,SE,101.86
2017/5/1 10:55,SE,644.65
2017/5/1 11:00,SE,399.15
2017/5/1 11:10,SE,247.76
2017/5/1 11:15,SE,123.53
2017/5/1 11:20,SE,475.23
2017/5/1 11:25,SE,407.86
2017/5/1 11:30,SE,100.78
2017/5/1 11:35,SE,227.24
2017/5/1 11:40,SE,521.76
2017/5/1 11:45,SE,227.24
2017/5/1 11:50,SE,100.78
2017/5/1 12:00,SE,232.03
2017/5/1 12:05,SE,721.24
2017/5/1 12:10,SE,229.05
2017/5/1 12:15,SE,723.34
2017/5/1 12:20,SE,228.37
2017/5/1 12:25,SE,12.77
2017/5/1 12:30,SE,230.66
2017/5/1 12:35,SE,1002.17
2017/5/1 12:40,SE,232.54
2017/5/1 12:45,SE,322.6
2017/5/1 12:50,SE,55.42
2017/5/1 12:55,SE,100.78
2017/5/1 13:05,SE,247.51
2017/5/1 13:10,SE,25.21
2017/5/1 13:15,SE,17.74
2017/5/1 13:20,SE,227.24
2017/5/1 13:25,SE,496.98
2017/5/1 13:30,SE,600.41
2017/5/1 13:35,SE,271.33
2017/5/1 13:40,SE,1045.65
2017/5/1 13:45,SE,599.22
2017/5/1 13:50,SE,220.33
2017/5/1 13:55,SE,321.46
2017/5/1 14:00,SE,114.18
2017/5/1 14:05,SE,227.24
2017/5/1 14:10,SE,232.89
2017/5/1 14:15,SE,327.03
2017/5/1 14:20,SE,100.78
2017/5/1 14:25,SE,327.93
2017/5/1 14:30,SE,295.42
2017/5/1 14:35,SE,358.86
2017/5/1 14:40,SE,233.38
2017/5/1 14:45,SE,214.51
2017/5/1 14:50,SE,100.78
2017/5/1 14:55,SE,321.1
2017/5/1 15:00,SE,18.91
2017/5/1 15:05,SE,181.22
2017/5/1 15:15,SE,53.35
2017/5/1 15:20,SE,6.59
2017/5/1 15:25,SE,163.22
2017/5/1 15:30,SE,302.34
2017/5/1 15:35,SE,249.72
2017/5/1 15:40,RE,25
2017/5/1 15:40,SE,336.45
2017/5/1 15:45,SE,362.6
2017/5/1 15:50,SE,890.91
2017/5/1 15:55,SE,126.46
2017/5/1 16:00,SE,640.28
2017/5/1 16:05,SE,5.12
2017/5/1 16:10,SE,127.95
2017/5/1 16:15,SE,378.91
2017/5/1 16:20,SE,697.53
2017/5/1 16:25,SE,43.38
2017/5/1 16:30,SE,30.87
2017/5/1 16:35,SE,126.6
2017/5/1 16:40,SE,9.59
2017/5/1 16:45,SE,317.69
2017/5/1 16:50,SE,302.33
2017/5/1 16:55,SE,150.28
2017/5/1 17:00,SE,276.16
2017/5/1 17:05,SE,346.45
2017/5/1 17:10,SE,1345.26
2017/5/1 17:15,SE,428.79
2017/5/1 17:20,SE,558.63
2017/5/1 17:25,SE,730.64
2017/5/1 17:30,SE,2480.13
2017/5/1 17:35,SE,7.8
2017/5/1 17:40,SE,106.61
2017/5/1 17:45,SE,421.32
2017/5/1 17:50,SE,403.11
2017/5/1 17:55,SE,855.14
2017/5/1 18:00,SE,1645.96
2017/5/1 18:05,SE,48.11
2017/5/1 18:10,SE,1226.42
2017/5/1 18:15,SE,712.46
2017/5/1 18:20,SE,25.48
2017/5/1 18:25,SE,911.69
2017/5/1 18:30,SE,1663.68
2017/5/1 18:35,SE,3.6
2017/5/1 18:40,SE,425.94
2017/5/1 18:45,RE,15
2017/5/1 18:45,SE,206.28
2017/5/1 18:50,SE,378.37
2017/5/1 18:55,SE,481.44
2017/5/1 19:00,SE,1561.67
2017/5/1 19:05,SE,707.19
2017/5/1 19:10,SE,257.75
2017/5/1 19:15,SE,391.42
2017/5/1 19:20,SE,421.23
2017/5/1 19:25,SE,133.55
2017/5/1 19:30,SE,1253.76
2017/5/1 19:35,SE,986.26
2017/5/1 19:40,SE,439.85
2017/5/1 19:45,SE,294.46
2017/5/1 19:50,SE,131.4
2017/5/1 19:55,SE,624.12
2017/5/1 20:00,SE,285.72
2017/5/1 20:05,SE,148.8
2017/5/1 20:10,SE,1015.33
2017/5/1 20:15,SE,686.19
2017/5/1 20:20,SE,155.12
2017/5/1 20:25,SE,218.77
2017/5/1 20:30,SE,2372.93
2017/5/1 20:35,SE,1677.24
2017/5/1 20:40,SE,193.42
2017/5/1 20:45,SE,580.95
2017/5/1 20:50,SE,295.08
2017/5/1 20:55,SE,1030.94
2017/5/1 21:00,SE,34.46
2017/5/1 21:05,SE,653.84
2017/5/1 21:10,SE,693.95
2017/5/1 21:15,SE,562.75
2017/5/1 21:20,SE,475.35
2017/5/1 21:25,SE,614.95
2017/5/1 21:30,RE,105.3
2017/5/1 21:30,SE,1800.58
2017/5/1 21:35,SE,511.37
2017/5/1 21:40,SE,1150.34
2017/5/1 21:45,SE,512.36
2017/5/1 21:50,SE,870.29
2017/5/1 21:55,SE,1659.4
2017/5/1 22:00,SE,1039.97
2017/5/1 22:05,SE,246.95
2017/5/1 22:10,SE,1008.95
2017/5/1 22:15,SE,2225.05
2017/5/1 22:20,SE,2561.66
2017/5/1 22:25,SE,820.68
2017/5/1 22:30,SE,910.53
2017/5/1 22:35,SE,10.37
2017/5/1 22:40,SE,451.91
2017/5/1 22:45,SE,2579.09
2017/5/1 22:50,SE,2223.64
2017/5/1 22:55,SE,1221.73
2017/5/1 23:00,SE,4508.67
2017/5/1 23:05,SE,1134.34
2017/5/1 23:10,SE,975.26
2017/5/1 23:15,RE,163
2017/5/1 23:15,SE,268.91
2017/5/1 23:20,SE,2330.75
2017/5/1 23:25,RE,220.2
2017/5/1 23:25,SE,927.71
2017/5/1 23:30,SE,7763.34
2017/5/1 23:35,SE,1255.31
2017/5/1 23:40,SE,713.39
2017/5/1 23:45,SE,609.33
2017/5/1 23:50,SE,1230.71
2017/5/1 23:55,SE,424.02
2017/5/2 0:00,SE,841.17
2017/5/2 0:05,SE,1135.5
2017/5/2 0:10,SE,494.63
2017/5/2 0:15,SE,808.96
2017/5/2 0:20,SE,322.76
2017/5/2 0:25,SE,372.78
2017/5/2 0:30,SE,591.7
2017/5/2 0:35,RE,80
2017/5/2 0:35,SE,296.81
2017/5/2 0:40,SE,688.63
2017/5/2 0:45,SE,971.23
2017/5/2 0:50,SE,1269.09
2017/5/2 0:55,SE,1157.92
2017/5/2 1:00,SE,759.22
2017/5/2 1:05,SE,152.11
2017/5/2 1:10,SE,181.88
2017/5/2 1:15,SE,9.42
2017/5/2 1:20,SE,1570.16
2017/5/2 1:25,SE,535.39
2017/5/2 1:30,SE,261.13
2017/5/2 1:35,SE,44
2017/5/2 1:45,SE,990.94
2017/5/2 1:50,RE,1562
2017/5/2 1:50,SE,178.83
2017/5/2 1:55,SE,1080.44
2017/5/2 2:00,SE,385.32
2017/5/2 2:05,SE,57.63
2017/5/2 2:10,SE,16.68
2017/5/2 2:15,SE,81.48
2017/5/2 2:20,SE,144.39
2017/5/2 2:25,SE,271.04
2017/5/2 2:30,SE,220.34
2017/5/2 2:35,SE,3.66
2017/5/2 2:40,SE,199.32
2017/5/2 2:45,SE,663.31
2017/5/2 2:50,SE,1769.8
2017/5/2 2:55,SE,441.75
2017/5/2 3:00,RE,95.76
2017/5/2 3:00,SE,273.16
2017/5/2 3:05,SE,653.42
2017/5/2 3:10,SE,6.86
2017/5/2 3:15,SE,120.65
2017/5/2 3:20,SE,850.34
2017/5/2 3:25,SE,8.96
2017/5/2 3:30,SE,9.75
2017/5/2 3:35,SE,38.38
2017/5/2 3:40,SE,353.93
2017/5/2 3:45,SE,120.07
2017/5/2 3:50,SE,27.56
2017/5/2 3:55,SE,158.93
2017/5/2 4:00,SE,2693.73
2017/5/2 4:05,SE,23.44
2017/5/2 4:10,SE,45.38
2017/5/2 4:15,SE,12.43
2017/5/2 4:20,SE,84.18
2017/5/2 4:30,SE,10.8
2017/5/2 4:40,SE,29.45
2017/5/2 4:45,SE,66.25
2017/5/2 4:50,SE,936.18
2017/5/2 4:55,SE,34.48
2017/5/2 5:00,SE,13.82
2017/5/2 5:05,SE,63.1
2017/5/2 5:10,SE,42.23
2017/5/2 5:15,SE,84.1
2017/5/2 5:20,SE,66.25
2017/5/2 5:25,SE,786.57
2017/5/2 5:35,SE,137.37
2017/5/2 5:40,SE,98.86
2017/5/2 5:45,SE,89.59
2017/5/2 5:50,SE,350.57
2017/5/2 5:55,SE,69.96
2017/5/2 6:00,SE,69.38
2017/5/2 6:05,SE,31.98
2017/5/2 6:10,SE,18.94
2017/5/2 6:15,SE,5.29
2017/5/2 6:20,SE,47.32
2017/5/2 6:30,SE,33.3
2017/5/2 6:40,SE,5.27
2017/5/2 6:50,SE,65.17
2017/5/2 7:00,SE,12.65
2017/5/2 7:10,SE,8.96
2017/5/2 7:25,SE,93.22
2017/5/2 7:30,SE,96.51
2017/5/2 7:35,SE,74.3
2017/5/2 7:40,SE,106.52
2017/5/2 7:45,SE,10.11
2017/5/2 7:50,SE,15.15
2017/5/2 7:55,SE,119.55
2017/5/2 8:00,SE,3.92
2017/5/2 8:05,SE,105.39
2017/5/2 8:15,SE,105.55
2017/5/2 8:25,SE,78.15
2017/5/2 8:35,SE,507.84
2017/5/2 8:40,SE,0.11
2017/5/2 8:45,SE,49.62
2017/5/2 8:50,SE,322.72
2017/5/2 9:00,SE,13.83
2017/5/2 9:15,SE,80.72
2017/5/2 9:20,SE,48.8
2017/5/2 9:25,SE,121.45
2017/5/2 9:30,SE,19.67
2017/5/2 9:35,SE,45.03
2017/5/2 9:40,SE,186.37
2017/5/2 9:45,SE,170.03
2017/5/2 9:50,SE,257.73
2017/5/2 9:55,SE,48.79
2017/5/2 10:00,SE,58.99
2017/5/2 10:05,SE,430.29
2017/5/2 10:10,SE,38.62
2017/5/2 10:15,SE,30.25
2017/5/2 10:20,SE,177.86
2017/5/2 10:25,SE,903.21
2017/5/2 10:30,SE,310.84
2017/5/2 10:35,SE,163.7
2017/5/2 10:40,SE,20.04
2017/5/2 10:45,SE,58.17
2017/5/2 10:50,SE,25.21
2017/5/2 10:55,SE,99.47
2017/5/2 11:00,SE,43.8
2017/5/2 11:05,SE,34.89
2017/5/2 11:10,SE,174.61
2017/5/2 11:15,SE,215.23
2017/5/2 11:20,SE,136.86
2017/5/2 11:25,SE,289.57
2017/5/2 11:30,SE,24.64
2017/5/2 11:35,SE,213.62
2017/5/2 11:40,SE,244.51
2017/5/2 11:45,SE,34.89
2017/5/2 12:00,SE,285.53
2017/5/2 12:05,SE,264.31
2017/5/2 12:10,SE,27.64
2017/5/2 12:15,SE,243.39
2017/5/2 12:20,RE,118
2017/5/2 12:20,SE,174.97
2017/5/2 12:25,SE,175.84
2017/5/2 12:30,SE,275.77
2017/5/2 12:35,SE,127.16
2017/5/2 12:40,SE,8.34
2017/5/2 12:45,SE,466.85
2017/5/2 12:50,SE,18.94
2017/5/2 12:55,SE,150.88
2017/5/2 13:05,SE,719.3
2017/5/2 13:10,SE,95.84
2017/5/2 13:15,SE,137.27
2017/5/2 13:20,SE,543.82
2017/5/2 13:25,SE,105.3
2017/5/2 13:35,RE,30
2017/5/2 13:35,SE,121.05
2017/5/2 13:40,SE,214.4
2017/5/2 13:45,SE,301.92
2017/5/2 13:50,SE,1.08
2017/5/2 13:55,SE,53.33
2017/5/2 14:00,SE,148.74
2017/5/2 14:05,SE,508.82
2017/5/2 14:10,SE,43.26
2017/5/2 14:15,SE,23.03
2017/5/2 14:20,SE,5.09
2017/5/2 14:25,SE,25.21
2017/5/2 14:30,SE,65.14
2017/5/2 14:35,RE,73.5
2017/5/2 14:35,SE,293.9
2017/5/2 14:45,SE,228.23
2017/5/2 14:50,SE,25.21
2017/5/2 14:55,SE,128.36
2017/5/2 15:05,SE,11.76
2017/5/2 15:10,SE,155.61
2017/5/2 15:15,SE,290.78
2017/5/2 15:20,SE,70.84
2017/5/2 15:25,SE,208.14
2017/5/2 15:30,RE,113
2017/5/2 15:30,SE,687.34
2017/5/2 15:35,SE,104.93
2017/5/2 15:40,SE,313.21
2017/5/2 15:45,SE,163.08
2017/5/2 15:50,SE,272.12
2017/5/2 15:55,SE,421.5
2017/5/2 16:00,SE,95.84
2017/5/2 16:05,SE,461.39
2017/5/2 16:10,SE,221.82
2017/5/2 16:15,SE,33.27
2017/5/2 16:20,SE,464.87
2017/5/2 16:25,SE,1316.75
2017/5/2 16:35,RE,25
2017/5/2 16:35,SE,343.43
2017/5/2 16:40,SE,124.49
2017/5/2 16:45,SE,587.94
2017/5/2 16:50,SE,22.3
2017/5/2 16:55,SE,606.43
2017/5/2 17:00,SE,109.23
2017/5/2 17:05,SE,154.67
2017/5/2 17:10,SE,409.64
2017/5/2 17:15,SE,227.43
2017/5/2 17:20,SE,60.96
2017/5/2 17:25,SE,272.82
2017/5/2 17:30,SE,116.43
2017/5/2 17:35,SE,261.04
2017/5/2 17:40,SE,104.11
2017/5/2 17:45,RE,43.59
2017/5/2 17:45,SE,327.65
2017/5/2 17:50,SE,92.81
2017/5/2 17:55,SE,76.76
2017/5/2 18:00,SE,140.53
2017/5/2 18:05,SE,563.67
2017/5/2 18:10,SE,3.66
2017/5/2 18:15,SE,130.88
2017/5/2 18:20,SE,295.44
2017/5/2 18:25,RE,34.08
2017/5/2 18:25,SE,129.38
2017/5/2 18:30,SE,129.92
2017/5/2 18:35,SE,72.16
2017/5/2 18:40,SE,365.19
2017/5/2 18:45,RE,0.01
2017/5/2 18:45,SE,126.4
2017/5/2 18:50,SE,630.97
2017/5/2 18:55,SE,58.13
2017/5/2 19:00,SE,222.4
2017/5/2 19:05,SE,41.12
2017/5/2 19:10,RE,47.74
2017/5/2 19:10,SE,165.3
2017/5/2 19:15,RE,126
2017/5/2 19:15,SE,852.69
2017/5/2 19:20,SE,4156.37
2017/5/2 19:25,SE,1441.83
2017/5/2 19:30,SE,123.87
2017/5/2 19:35,SE,6.32
2017/5/2 19:40,SE,33.87
2017/5/2 19:45,SE,53.96
2017/5/2 19:50,SE,288.94
2017/5/2 19:55,SE,311.37
2017/5/2 20:00,SE,179.05
2017/5/2 20:05,SE,84.67
2017/5/2 20:10,SE,118.08
2017/5/2 20:15,SE,36.13
2017/5/2 20:20,SE,329.9
2017/5/2 20:25,SE,48.21
2017/5/2 20:30,SE,169.61
2017/5/2 20:35,SE,96.89
2017/5/2 20:40,SE,364.95
2017/5/2 20:45,SE,2584.3
2017/5/2 20:50,SE,2258.49
2017/5/2 20:55,SE,628.85
2017/5/2 21:00,SE,3179.29
2017/5/2 21:05,RE,15
2017/5/2 21:05,SE,2875.49
2017/5/2 21:10,SE,419.26
2017/5/2 21:15,SE,713.53
2017/5/2 21:20,SE,139.55
2017/5/2 21:25,SE,1023.02
2017/5/2 21:30,SE,858.8
2017/5/2 21:35,SE,133.49
2017/5/2 21:40,SE,42.75
2017/5/2 21:45,SE,355.79
2017/5/2 21:50,SE,2422.29
2017/5/2 21:55,SE,3985.33
2017/5/2 22:00,SE,3149.62
2017/5/2 22:05,RE,79
2017/5/2 22:10,RE,95
2017/5/2 22:10,SE,249.73
2017/5/2 22:15,SE,29.99
2017/5/2 22:20,RE,28.99
2017/5/2 22:20,SE,120.93
2017/5/2 22:25,SE,113.15
2017/5/2 22:30,SE,518.47
2017/5/2 22:35,SE,714.06
2017/5/2 22:40,RE,95
2017/5/2 22:40,SE,51.2
2017/5/2 22:45,RE,410
2017/5/2 22:45,SE,550.64
2017/5/2 22:50,SE,194.12
2017/5/2 22:55,SE,256.6
2017/5/2 23:00,SE,42.58
2017/5/2 23:05,SE,317.72
2017/5/2 23:10,SE,64.26
2017/5/2 23:15,SE,92.62
2017/5/2 23:20,RE,6406
2017/5/2 23:20,SE,372.78
2017/5/2 23:25,SE,272.34
2017/5/2 23:30,SE,135.03
2017/5/2 23:35,RE,79
2017/5/2 23:35,SE,111.28
2017/5/2 23:40,SE,3905.18
2017/5/2 23:45,SE,95.84
2017/5/2 23:50,SE,3071.61
2017/5/2 23:55,SE,284.19
2017/5/3 0:00,SE,251.1
2017/5/3 0:05,SE,488.07
2017/5/3 0:10,SE,51.93
2017/5/3 0:15,SE,152.25
2017/5/3 0:20,SE,513.17
2017/5/3 0:25,SE,62.1
2017/5/3 0:30,SE,394.66
2017/5/3 0:35,SE,62.6
2017/5/3 0:40,SE,764.2
2017/5/3 0:45,RE,400
2017/5/3 0:45,SE,91.61
2017/5/3 0:50,SE,19.89
2017/5/3 0:55,SE,101.3
2017/5/3 1:00,SE,1881.9
2017/5/3 1:05,SE,254.61
2017/5/3 1:10,RE,67.8
2017/5/3 1:10,SE,117.08
2017/5/3 1:15,SE,333.55
2017/5/3 1:20,SE,37.17
2017/5/3 1:25,SE,611.12
2017/5/3 1:30,SE,466.7
2017/5/3 1:35,SE,75.25
2017/5/3 1:40,SE,31.15
2017/5/3 1:45,SE,4807.65
2017/5/3 1:50,SE,1198.37
2017/5/3 1:55,SE,141.36
2017/5/3 2:00,SE,18491.76
2017/5/3 2:05,SE,23.51
2017/5/3 2:10,SE,27.72
2017/5/3 2:15,SE,25.49
2017/5/3 2:20,SE,106.22
2017/5/3 2:25,SE,604.87
2017/5/3 2:30,SE,571.1
2017/5/3 2:35,SE,265.01
2017/5/3 2:40,SE,143.24
2017/5/3 2:45,SE,103.26
2017/5/3 2:50,SE,2801
2017/5/3 2:55,SE,98.59
2017/5/3 3:00,SE,32.34
2017/5/3 3:10,SE,3723.4
2017/5/3 3:15,SE,158.14
2017/5/3 3:20,SE,462.11
2017/5/3 3:25,SE,1489.33
2017/5/3 3:30,SE,9.88
2017/5/3 3:40,SE,2184.13
2017/5/3 3:45,SE,56.85
2017/5/3 3:50,SE,70.21
2017/5/3 3:55,RE,169
2017/5/3 3:55,SE,58.2
2017/5/3 4:00,SE,80.76
2017/5/3 4:05,SE,33.86
2017/5/3 4:10,SE,27.13
2017/5/3 4:15,SE,84.39
2017/5/3 4:20,SE,74.85
2017/5/3 4:30,SE,322.65
2017/5/3 4:35,SE,100.44
2017/5/3 4:40,SE,22.87
2017/5/3 4:45,SE,240.24
2017/5/3 4:50,SE,80.34
2017/5/3 4:55,SE,124.89
2017/5/3 5:00,SE,335.2
2017/5/3 5:10,SE,171.54
2017/5/3 5:15,SE,120.64
2017/5/3 5:20,SE,416.57
2017/5/3 5:25,SE,61.07
2017/5/3 5:40,SE,11.28
2017/5/3 5:45,SE,29.13
2017/5/3 5:55,SE,42.26
2017/5/3 6:00,SE,11.33
2017/5/3 6:05,SE,116.87
2017/5/3 6:10,SE,2.88
2017/5/3 6:15,SE,298.18
2017/5/3 6:20,SE,105.46
2017/5/3 6:25,SE,3.28
2017/5/3 6:30,SE,56.61
2017/5/3 6:35,RE,75.9
2017/5/3 6:40,SE,14.4
2017/5/3 6:45,SE,3.06
2017/5/3 6:50,SE,35.05
2017/5/3 6:55,SE,33.32
2017/5/3 7:00,SE,26.11
2017/5/3 7:10,SE,121.47
2017/5/3 7:15,SE,10.09
2017/5/3 7:20,SE,51.82
2017/5/3 7:25,SE,12.99
2017/5/3 7:40,RE,15
2017/5/3 7:40,SE,177.27
2017/5/3 7:50,SE,47.04
2017/5/3 7:55,SE,13.42
2017/5/3 8:00,SE,22.72
2017/5/3 8:10,SE,116.58
2017/5/3 8:15,SE,33.73
2017/5/3 8:20,SE,13.77
2017/5/3 8:25,SE,266.75
2017/5/3 8:30,SE,297.6
2017/5/3 8:35,SE,93.86
2017/5/3 8:40,SE,32.16
2017/5/3 8:45,SE,99.23
2017/5/3 8:50,SE,33.15
2017/5/3 9:00,SE,515.74
2017/5/3 9:05,SE,504.53
2017/5/3 9:10,SE,190.77
2017/5/3 9:20,SE,545.07
2017/5/3 9:25,SE,897.99
2017/5/3 9:30,SE,227.89
2017/5/3 9:35,SE,5182.94
2017/5/3 9:40,SE,1065.26
2017/5/3 9:45,SE,529.49
2017/5/3 9:50,SE,7.88
2017/5/3 9:55,RE,90
2017/5/3 9:55,SE,273
2017/5/3 10:00,SE,293.9
2017/5/3 10:05,SE,95.84
2017/5/3 10:10,SE,159.94
2017/5/3 10:15,SE,25.21
2017/5/3 10:20,SE,442.13
2017/5/3 10:25,SE,261.7
2017/5/3 10:30,SE,528.12
2017/5/3 10:35,SE,480.47
2017/5/3 10:40,SE,193.98
2017/5/3 10:45,SE,145.82
2017/5/3 10:50,SE,147.93
2017/5/3 10:55,SE,53.77
2017/5/3 11:00,SE,87.93
2017/5/3 11:05,SE,119.55
2017/5/3 11:10,SE,234.31
2017/5/3 11:15,SE,42.89
2017/5/3 11:20,SE,95.84
2017/5/3 11:25,SE,259
2017/5/3 11:30,SE,15.09
2017/5/3 11:35,SE,712.29
2017/5/3 11:40,SE,228.23
2017/5/3 11:45,SE,441.84
2017/5/3 11:50,RE,45
2017/5/3 11:50,SE,48.35
2017/5/3 12:00,SE,36.67
2017/5/3 12:05,SE,287.1
2017/5/3 12:10,SE,234.48
2017/5/3 12:15,SE,413.35
2017/5/3 12:20,SE,269.73
2017/5/3 12:35,SE,121.07
2017/5/3 12:40,SE,14.04
2017/5/3 12:45,SE,136.64
2017/5/3 12:50,SE,110.92
2017/5/3 12:55,SE,361.37
2017/5/3 13:00,RE,102.3
2017/5/3 13:00,SE,104.57
2017/5/3 13:05,SE,144.69
2017/5/3 13:15,SE,101.07
2017/5/3 13:20,SE,13.83
2017/5/3 13:30,SE,334.98
2017/5/3 13:35,SE,8.73
2017/5/3 13:40,SE,233.97
2017/5/3 13:45,SE,364.88
2017/5/3 13:55,RE,102.75
2017/5/3 13:55,SE,3.43
2017/5/3 14:00,SE,239.1
2017/5/3 14:05,SE,291.93
2017/5/3 14:15,SE,84.23
2017/5/3 14:20,SE,70.97
2017/5/3 14:25,SE,28.58
2017/5/3 14:35,SE,228.69
2017/5/3 14:40,SE,197.6
2017/5/3 14:45,SE,215.51
2017/5/3 14:50,RE,337
2017/5/3 14:50,SE,119.83
2017/5/3 14:55,SE,38.52
2017/5/3 15:00,SE,214.23
2017/5/3 15:10,SE,417.18
2017/5/3 15:15,RE,25
2017/5/3 15:15,SE,42.58
2017/5/3 15:20,SE,314.76
2017/5/3 15:25,SE,8.73
2017/5/3 15:30,SE,103.27
2017/5/3 15:35,RE,79
2017/5/3 15:35,SE,119.55
2017/5/3 15:40,SE,267.13
2017/5/3 15:45,SE,91.44
2017/5/3 15:50,SE,62.94
2017/5/3 15:55,SE,25.21
2017/5/3 16:00,SE,84.55
2017/5/3 16:05,SE,383.34
2017/5/3 16:10,SE,59.74
2017/5/3 16:15,SE,690.74
2017/5/3 16:20,SE,237.97
2017/5/3 16:25,SE,296.57
2017/5/3 16:30,SE,452.56
2017/5/3 16:35,SE,435.56
2017/5/3 16:45,SE,80.02
2017/5/3 16:50,SE,24.83
2017/5/3 16:55,SE,119.16
2017/5/3 17:10,SE,4.47
2017/5/3 17:15,SE,381.14
2017/5/3 17:20,SE,278.15
2017/5/3 17:25,SE,37.03
2017/5/3 17:30,RE,6
2017/5/3 17:30,SE,99.38
2017/5/3 17:35,SE,476.18
2017/5/3 17:40,SE,1316.59
2017/5/3 17:45,SE,319.87
2017/5/3 17:50,SE,272
2017/5/3 17:55,SE,164.6
2017/5/3 18:05,SE,220.59
2017/5/3 18:10,SE,618.04
2017/5/3 18:15,SE,339.42
2017/5/3 18:20,SE,238.33
2017/5/3 18:25,SE,147.14
2017/5/3 18:30,SE,482.47
2017/5/3 18:35,SE,99.54
2017/5/3 18:40,SE,266.61
2017/5/3 18:45,SE,62.35
2017/5/3 18:50,SE,325.41
2017/5/3 18:55,SE,251.64
2017/5/3 19:00,SE,182.98
2017/5/3 19:05,RE,4
2017/5/3 19:05,SE,149.82
2017/5/3 19:10,SE,57.75
2017/5/3 19:15,SE,381
2017/5/3 19:20,SE,65.63
2017/5/3 19:25,SE,109.07
2017/5/3 19:30,SE,586
2017/5/3 19:35,SE,106.32
2017/5/3 19:40,SE,160.88
2017/5/3 19:45,SE,439.94
2017/5/3 19:50,SE,144.75
2017/5/3 19:55,SE,55.82
2017/5/3 20:00,SE,102.54
2017/5/3 20:05,SE,176.89
2017/5/3 20:10,SE,405.12
2017/5/3 20:15,SE,288.94
2017/5/3 20:20,SE,281.71
2017/5/3 20:25,SE,123.82
2017/5/3 20:30,SE,782.73
2017/5/3 20:35,SE,198.75
2017/5/3 20:40,SE,977.92
2017/5/3 20:45,SE,233.06
2017/5/3 20:50,RE,33.83
2017/5/3 20:50,SE,5164.73
2017/5/3 20:55,RE,128
2017/5/3 20:55,SE,68.05
2017/5/3 21:00,SE,446.21
2017/5/3 21:05,RE,40.85
2017/5/3 21:05,SE,238.42
2017/5/3 21:15,SE,267.28
2017/5/3 21:20,SE,11.19
2017/5/3 21:25,SE,225.75
2017/5/3 21:30,SE,43.28
2017/5/3 21:35,SE,884.72
2017/5/3 21:40,SE,450.79
2017/5/3 21:45,RE,102
2017/5/3 21:45,SE,255.42
2017/5/3 21:50,SE,126.19
2017/5/3 21:55,SE,221.4
2017/5/3 22:00,SE,87.71
2017/5/3 22:05,SE,314.32
2017/5/3 22:10,SE,301.62
2017/5/3 22:15,SE,134.92
2017/5/3 22:20,SE,1929.42
2017/5/3 22:25,RE,501.9
2017/5/3 22:25,SE,78.73
2017/5/3 22:30,SE,4973.74
2017/5/3 22:35,RE,128
2017/5/3 22:35,SE,1231.84
2017/5/3 22:40,SE,509.79
2017/5/3 22:45,SE,689.46
2017/5/3 22:50,SE,345.16
2017/5/3 22:55,SE,274.61
2017/5/3 23:00,SE,429.12
2017/5/3 23:05,SE,424.63
2017/5/3 23:10,SE,390.3
2017/5/3 23:15,RE,1
2017/5/3 23:15,SE,5711.67
2017/5/3 23:20,SE,169.77
2017/5/3 23:25,SE,99.07
2017/5/3 23:30,SE,281.48
2017/5/3 23:35,SE,104.66
2017/5/3 23:40,SE,336.1
2017/5/3 23:45,RE,81.95
2017/5/3 23:45,SE,888.09
2017/5/3 23:50,SE,837.28
2017/5/3 23:55,SE,652.49
2017/5/4 0:00,SE,47.63
2017/5/4 0:05,SE,286.92
2017/5/4 0:10,SE,767.24
2017/5/4 0:15,SE,97.64
2017/5/4 0:20,SE,140.23
2017/5/4 0:25,SE,25.95
2017/5/4 0:30,SE,829.48
2017/5/4 0:35,SE,99.11
2017/5/4 0:40,SE,13.87
2017/5/4 0:45,SE,437.81
2017/5/4 0:50,SE,309.56
2017/5/4 0:55,SE,18.56
2017/5/4 1:00,SE,20.1
2017/5/4 1:05,SE,65
2017/5/4 1:10,SE,157.04
2017/5/4 1:15,SE,58.85
2017/5/4 1:20,RE,90
2017/5/4 1:20,SE,142.19
2017/5/4 1:25,SE,203.18
2017/5/4 1:30,SE,640.9
2017/5/4 1:35,SE,139.56
2017/5/4 1:40,SE,606.24
2017/5/4 1:45,SE,291.74
2017/5/4 1:50,SE,113.41
2017/5/4 1:55,SE,43.26
2017/5/4 2:00,SE,128.54
2017/5/4 2:05,SE,27.5
2017/5/4 2:10,SE,59.21
2017/5/4 2:15,SE,7.41
2017/5/4 2:20,SE,1209.44
2017/5/4 2:25,SE,31.18
2017/5/4 2:30,SE,213.67
2017/5/4 2:35,RE,2
2017/5/4 2:35,SE,320.5
2017/5/4 2:40,RE,5
2017/5/4 2:40,SE,830.49
2017/5/4 2:45,SE,4703.82
2017/5/4 2:50,RE,242.5
2017/5/4 2:50,SE,895.34
2017/5/4 2:55,SE,74.32
2017/5/4 3:00,SE,113.33
2017/5/4 3:05,SE,13.86
2017/5/4 3:10,SE,44.94
2017/5/4 3:15,SE,26.05
